id,conversation_id,referenced_tweets.replied_to.id,referenced_tweets.retweeted.id,referenced_tweets.quoted.id,edit_history_tweet_ids,edit_controls.edits_remaining,edit_controls.editable_until,edit_controls.is_edit_eligible,author_id,in_reply_to_user_id,retweeted_user_id,quoted_user_id,created_at,text,lang,source,public_metrics.like_count,public_metrics.quote_count,public_metrics.reply_count,public_metrics.retweet_count,reply_settings,possibly_sensitive,withheld.scope,withheld.copyright,withheld.country_codes,entities.annotations,entities.cashtags,entities.hashtags,entities.mentions,entities.urls,context_annotations,attachments.media,attachments.media_keys,attachments.poll.duration_minutes,attachments.poll.end_datetime,attachments.poll.id,attachments.poll.options,attachments.poll.voting_status,attachments.poll_ids,author.id,author.created_at,author.username,author.name,author.description,author.entities.description.cashtags,author.entities.description.hashtags,author.entities.description.mentions,author.entities.description.urls,author.entities.url.urls,author.location,author.pinned_tweet_id,author.profile_image_url,author.protected,author.public_metrics.followers_count,author.public_metrics.following_count,author.public_metrics.listed_count,author.public_metrics.tweet_count,author.url,author.verified,author.withheld.scope,author.withheld.copyright,author.withheld.country_codes,geo.coordinates.coordinates,geo.coordinates.type,geo.country,geo.country_code,geo.full_name,geo.geo.bbox,geo.geo.type,geo.id,geo.name,geo.place_id,geo.place_type,matching_rules,__twarc.retrieved_at,__twarc.url,__twarc.version
1.59E+18,1.59E+18,,,,"[""1593674596376518659""]",5,2022-11-18T19:06:47.000Z,TRUE,8.63E+17,,,,2022-11-18T18:36:47.000Z,Hingham School Bus Driver Charged With OUI - NBC10 Boston #MBTA #MassDOT #Transit #Boston #Transportation https://t.co/OizpgFNN1p,en,IFTTT,0,0,0,0,everyone,FALSE,,,,"[{""start"": 0, ""end"": 13, ""probability"": 0.4417, ""type"": ""Organization"", ""normalized_text"": ""Hingham School""}, {""start"": 45, ""end"": 49, ""probability"": 0.8254, ""type"": ""Organization"", ""normalized_text"": ""NBC10""}, {""start"": 51, ""end"": 56, ""probability"": 0.8286, ""type"": ""Place"", ""normalized_text"": ""Boston""}, {""start"": 59, ""end"": 62, ""probability"": 0.5903, ""type"": ""Organization"", ""normalized_text"": ""MBTA""}, {""start"": 83, ""end"": 88, ""probability"": 0.9311, ""type"": ""Place"", ""normalized_text"": ""Boston""}]",,"[{""start"": 58, ""end"": 63, ""tag"": ""MBTA""}, {""start"": 64, ""end"": 72, ""tag"": ""MassDOT""}, {""start"": 73, ""end"": 81, ""tag"": ""Transit""}, {""start"": 82, ""end"": 89, ""tag"": ""Boston""}, {""start"": 90, ""end"": 105, ""tag"": ""Transportation""}]",,"[{""start"": 106, ""end"": 129, ""url"": ""https://t.co/OizpgFNN1p"", ""expanded_url"": ""https://www.nbcboston.com/on-air/as-seen-on/hingham-school-bus-driver-charged-with-oui/2897689/"", ""display_url"": ""nbcboston.com/on-air/as-seen\u2026"", ""images"": [{""url"": ""https://pbs.twimg.com/news_img/1593674600734490626/DCn5SqMI?format=jpg&name=orig"", ""width"": 1200, ""height"": 675}, {""url"": ""https://pbs.twimg.com/news_img/1593674600734490626/DCn5SqMI?format=jpg&name=150x150"", ""width"": 150, ""height"": 150}], ""status"": 200, ""title"": ""Hingham School Bus Driver Charged With OUI"", ""description"": ""A Hingham school bus driver is expected in court Friday on drunken driving and other charges after she was arrested Thursday night while driving a bus full of kids."", ""unwound_url"": ""https://www.nbcboston.com/on-air/as-seen-on/hingham-school-bus-driver-charged-with-oui/2897689/""}]","[{""domain"": {""id"": ""46"", ""name"": ""Business Taxonomy"", ""description"": ""Categories within Brand Verticals that narrow down the scope of Brands""}, ""entity"": {""id"": ""1557697439489880065"", ""name"": ""Travel & Transportation Business"", ""description"": ""Brands, companies, advertisers and every non-person handle with the profit intent related to travel as airlines, travel agencies, hotels""}}, {""domain"": {""id"": ""45"", ""name"": ""Brand Vertical"", ""description"": ""Top level entities that describe a Brands industry""}, ""entity"": {""id"": ""781974597302226944"", ""name"": ""Transportation""}}, {""domain"": {""id"": ""30"", ""name"": ""Entities [Entity Service]"", ""description"": ""Entity Service top level domain, every item that is in Entity Service should be in this domain""}, ""entity"": {""id"": ""781974596731801600"", ""name"": ""Train/Bus - Transportation""}}, {""domain"": {""id"": ""47"", ""name"": ""Brand"", ""description"": ""Brands and Companies""}, ""entity"": {""id"": ""909937479943258112"", ""name"": ""Massachusetts Bay Transportation Authority"", ""description"": ""Massachusetts Bay Transportation Authority""}}, {""domain"": {""id"": ""156"", ""name"": ""Cities"", ""description"": ""Cities around the world""}, ""entity"": {""id"": ""855431757247545346"", ""name"": ""Boston"", ""description"": ""Boston""}}]",,,,,,,,,8.63E+17,2017-05-12T04:30:46.000Z,MyTransitBoston,MyTransit Boston,Latest Boston #transportation news covering #MBTA #MassDOT and all things #Boston #Transit.,,"[{""start"": 14, ""end"": 29, ""tag"": ""transportation""}, {""start"": 44, ""end"": 49, ""tag"": ""MBTA""}, {""start"": 50, ""end"": 58, ""tag"": ""MassDOT""}, {""start"": 74, ""end"": 81, ""tag"": ""Boston""}, {""start"": 82, ""end"": 90, ""tag"": ""Transit""}]",,,,"Boston, MA",,https://pbs.twimg.com/profile_images/1150531667448213505/ndMyhokz_normal.jpg,FALSE,227,198,5,18656,,FALSE,,,,,,,,,,,,,,,,2022-11-18T18:37:25+00:00,https://api.twitter.com/2/tweets/search/recent?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id%2Cedit_history_tweet_ids&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&query=massdot&max_results=100,2.12.0
1.59E+18,1.59E+18,,,,"[""1593673210305728512""]",5,2022-11-18T19:01:17.000Z,TRUE,1.55E+18,,,,2022-11-18T18:31:17.000Z,Hey @MassDOT have you guys ever thought about doing road construction at NIGHT? Especially the 28.9 million route 9 Hadley project?!,en,Twitter for iPhone,0,0,0,0,everyone,FALSE,,,,,,,"[{""start"": 4, ""end"": 12, ""username"": ""MassDOT"", ""id"": ""23595586"", ""name"": ""Mass. Transportation"", ""protected"": false, ""url"": ""https://t.co/YS96tpL6Or"", ""verified"": true, ""created_at"": ""2009-03-10T14:13:19.000Z"", ""profile_image_url"": ""https://pbs.twimg.com/profile_images/471355534994468864/nSnccb36_normal.jpeg"", ""location"": ""Boston,MA"", ""description"": ""Official Twitter Account for the Massachusetts Department of Transportation (MassDOT)."", ""public_metrics"": {""followers_count"": 128029, ""following_count"": 3540, ""tweet_count"": 46226, ""listed_count"": 1797}, ""entities"": {""url"": {""urls"": [{""start"": 0, ""end"": 23, ""url"": ""https://t.co/YS96tpL6Or"", ""expanded_url"": ""https://www.mass.gov/orgs/massachusetts-department-of-transportation/news"", ""display_url"": ""mass.gov/orgs/massachus\u2026""}]}}}]",,,,,,,,,,,1.55E+18,2022-07-30T16:45:35.000Z,tesiafy,Tes,need a space for all feral thoughts that exist in my head,,,,,,"Massachusetts, USA",,https://pbs.twimg.com/profile_images/1585086271281586177/bzLZRav__normal.jpg,FALSE,58,74,0,381,,FALSE,,,,,,,,,,,,,,,,2022-11-18T18:37:25+00:00,https://api.twitter.com/2/tweets/search/recent?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id%2Cedit_history_tweet_ids&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&query=massdot&max_results=100,2.12.0
1.59E+18,1.59E+18,1.59E+18,,,"[""1593665589754707969""]",5,2022-11-18T18:31:00.000Z,FALSE,363925235,1.38E+18,,,2022-11-18T18:01:00.000Z,"@MassDOTSafety @MassDOT @MassRMV @MassStatePolice @MAHighwaySafety @JacqueGoddard @JLGulliver I'm curious if the next step after validating this tech is some means to physically stop wrong-way cars going the wrong way? I'm thinking a high-speed version of the one-way tire spikes you see at car rental parking lots, or lowering arms like you see at railroad crossings?",en,Twitter Web App,0,0,0,0,everyone,FALSE,,,,,,,"[{""start"": 0, ""end"": 14, ""username"": ""MassDOTSafety"", ""id"": ""1379905078799261702"", ""name"": ""MassDOT Safety"", ""protected"": false, ""url"": ""https://t.co/ziZCv6fZ8n"", ""verified"": true, ""created_at"": ""2021-04-07T21:13:39.000Z"", ""profile_image_url"": ""https://pbs.twimg.com/profile_images/1589626355670458369/uyP5nsQO_normal.jpg"", ""location"": ""Boston, MA"", ""description"": ""Official Twitter account of the Traffic Safety Team at the Massachusetts Department of Transportation (MassDOT)"", ""public_metrics"": {""followers_count"": 1108, ""following_count"": 402, ""tweet_count"": 676, ""listed_count"": 18}, ""entities"": {""url"": {""urls"": [{""start"": 0, ""end"": 23, ""url"": ""https://t.co/ziZCv6fZ8n"", ""expanded_url"": ""https://www.mass.gov/highway-safety"", ""display_url"": ""mass.gov/highway-safety""}]}}}, {""start"": 15, ""end"": 23, ""username"": ""MassDOT"", ""id"": ""23595586"", ""name"": ""Mass. Transportation"", ""protected"": false, ""url"": ""https://t.co/YS96tpL6Or"", ""verified"": true, ""created_at"": ""2009-03-10T14:13:19.000Z"", ""profile_image_url"": ""https://pbs.twimg.com/profile_images/471355534994468864/nSnccb36_normal.jpeg"", ""location"": ""Boston,MA"", ""description"": ""Official Twitter Account for the Massachusetts Department of Transportation (MassDOT)."", ""public_metrics"": {""followers_count"": 128029, ""following_count"": 3540, ""tweet_count"": 46226, ""listed_count"": 1797}, ""entities"": {""url"": {""urls"": [{""start"": 0, ""end"": 23, ""url"": ""https://t.co/YS96tpL6Or"", ""expanded_url"": ""https://www.mass.gov/orgs/massachusetts-department-of-transportation/news"", ""display_url"": ""mass.gov/orgs/massachus\u2026""}]}}}, {""start"": 24, ""end"": 32, ""username"": ""MassRMV"", ""id"": ""3355518797"", ""name"": ""Massachusetts RMV"", ""protected"": false, ""url"": ""https://t.co/bivEghwU93"", ""verified"": true, ""created_at"": ""2015-07-02T18:20:36.000Z"", ""profile_image_url"": ""https://pbs.twimg.com/profile_images/624260728858542080/2cQIKQyR_normal.jpg"", ""location"": ""Massachusetts, USA"", ""description"": ""Official Twitter account of the Massachusetts Registry of Motor Vehicles. Tweets are monitored during normal business hours, M-F 9am-5pm."", ""public_metrics"": {""followers_count"": 12855, ""following_count"": 955, ""tweet_count"": 19694, ""listed_count"": 95}, ""entities"": {""url"": {""urls"": [{""start"": 0, ""end"": 23, ""url"": ""https://t.co/bivEghwU93"", ""expanded_url"": ""http://www.mass.gov/rmv"", ""display_url"": ""mass.gov/rmv""}]}}}, {""start"": 33, ""end"": 49, ""username"": ""MassStatePolice"", ""id"": ""251892709"", ""name"": ""Mass State Police"", ""protected"": false, ""url"": ""https://t.co/Xr1kQAn5y9"", ""pinned_tweet_id"": ""1587917358928384000"", ""verified"": true, ""created_at"": ""2011-02-14T02:03:00.000Z"", ""profile_image_url"": ""https://pbs.twimg.com/profile_images/1587494470525878274/CwOII2nX_normal.jpg"", ""location"": ""Massachusetts, USA"", ""description"": ""Official Twitter account of the Massachusetts State Police. Account is not monitored 24/7. To report a crime dial 9-1-1 https://t.co/UCof4lTfhZ"", ""public_metrics"": {""followers_count"": 551244, ""following_count"": 1218, ""tweet_count"": 24004, ""listed_count"": 2347}, ""entities"": {""url"": {""urls"": [{""start"": 0, ""end"": 23, ""url"": ""https://t.co/Xr1kQAn5y9"", ""expanded_url"": ""http://www.mass.gov/msp"", ""display_url"": ""mass.gov/msp""}]}, ""description"": {""urls"": [{""start"": 120, ""end"": 143, ""url"": ""https://t.co/UCof4lTfhZ"", ""expanded_url"": ""http://facebook.com/MassStatePolice"", ""display_url"": ""facebook.com/MassStatePolice""}]}}}, {""start"": 50, ""end"": 66, ""username"": ""MAHighwaySafety"", ""id"": ""712312351777824772"", ""name"": ""MAHighwaySafety"", ""protected"": false, ""url"": ""https://t.co/P2NwaOJHor"", ""verified"": false, ""created_at"": ""2016-03-22T16:17:53.000Z"", ""profile_image_url"": ""https://pbs.twimg.com/profile_images/712313133830770688/ko_a_WEC_normal.jpg"", ""location"": ""Boston, MA"", ""description"": ""Massachusetts Highway Safety is a division of the Office of Grants and Research."", ""public_metrics"": {""followers_count"": 2485, ""following_count"": 510, ""tweet_count"": 5777, ""listed_count"": 54}, ""entities"": {""url"": {""urls"": [{""start"": 0, ""end"": 23, ""url"": ""https://t.co/P2NwaOJHor"", ""expanded_url"": ""http://www.mass.gov/eopss/agencies/hsd/"", ""display_url"": ""mass.gov/eopss/agencies\u2026""}]}}}, {""start"": 67, ""end"": 81, ""username"": ""JacqueGoddard"", ""id"": ""2543002713"", ""name"": ""Jacquelyn Goddard"", ""protected"": false, ""verified"": false, ""created_at"": ""2014-05-12T13:33:16.000Z"", ""profile_image_url"": ""https://pbs.twimg.com/profile_images/517407032412893184/1_Jw75Ze_normal.jpeg"", ""description"": ""MassDOT Comms, former Press Secretary to Boston Mayor Thomas Menino & 13 years broadcast news reporter. Views expressed are my own."", ""public_metrics"": {""followers_count"": 3260, ""following_count"": 1285, ""tweet_count"": 22867, ""listed_count"": 92}}, {""start"": 82, ""end"": 93, ""username"": ""JLGulliver"", ""id"": ""88061221"", ""name"": ""Jonathan Gulliver"", ""protected"": false, ""url"": ""https://t.co/tdwPzGkjMV"", ""verified"": false, ""created_at"": ""2009-11-06T23:26:38.000Z"", ""profile_image_url"": ""https://pbs.twimg.com/profile_images/1521599400082083840/K3fdxNN1_normal.jpg"", ""location"": ""Massachusetts, USA"", ""description"": ""@MassDOT State Highway Administrator for the Commonwealth of Massachusetts."", ""public_metrics"": {""followers_count"": 1108, ""following_count"": 511, ""tweet_count"": 714, ""listed_count"": 24}, ""entities"": {""url"": {""urls"": [{""start"": 0, ""end"": 23, ""url"": ""https://t.co/tdwPzGkjMV"", ""expanded_url"": ""https://www.mass.gov/orgs/massachusetts-department-of-transportation"", ""display_url"": ""mass.gov/orgs/massachus\u2026""}]}, ""description"": {""mentions"": [{""start"": 0, ""end"": 8, ""username"": ""MassDOT""}]}}}]",,"[{""domain"": {""id"": ""46"", ""name"": ""Business Taxonomy"", ""description"": ""Categories within Brand Verticals that narrow down the scope of Brands""}, ""entity"": {""id"": ""1557696420500541440"", ""name"": ""Automotive, Aircraft & Boat Business"", ""description"": ""Brands, companies, advertisers and every non-person handle with the profit intent related to automobile, spacecraft, aircraft and boat manufacturing""}}]",,,,,,,,,363925235,2011-08-28T22:46:10.000Z,cdbeland,Christopher Beland,,,,,,,,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,FALSE,10,15,1,2432,,FALSE,,,,,,,,,,,,,,,,2022-11-18T18:37:25+00:00,https://api.twitter.com/2/tweets/search/recent?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id%2Cedit_history_tweet_ids&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&query=massdot&max_results=100,2.12.0
1.59E+18,1.59E+18,1.59E+18,,,"[""1593663404757032961""]",5,2022-11-18T18:22:19.000Z,FALSE,363925235,1.52E+18,,,2022-11-18T17:52:19.000Z,"@wystler_ @MassDOTSafety @MassDOT @MassRMV @MassStatePolice @MAHighwaySafety @JacqueGoddard @JLGulliver It does help the victims of crashes, yes, if more wrong-way drivers have insurance. But that was decided by the people of MA and not MassDOT, so I'm not sure why you bring it up here.",en,Twitter Web App,0,0,0,0,everyone,FALSE,,,,,,,"[{""start"": 0, ""end"": 9, ""username"": ""wystler_"", ""id"": ""1518968460767809537"", ""name"": ""Andrew MacPhail"", ""protected"": false, ""verified"": false, ""created_at"": ""2022-04-26T15:01:40.000Z"", ""profile_image_url"": ""https://pbs.twimg.com/profile_images/1589978848610885635/NCg03hOo_normal.jpg"", ""location"": ""Live Free or Die, NH, USA"", ""description"": ""Husband.  Father to three so far.  Return the Fed to it's constitutionally mandated size by eliminating the 4th branch and unelected, unaccountable bureaucrats."", ""public_metrics"": {""followers_count"": 56, ""following_count"": 314, ""tweet_count"": 809, ""listed_count"": 1}}, {""start"": 10, ""end"": 24, ""username"": ""MassDOTSafety"", ""id"": ""1379905078799261702"", ""name"": ""MassDOT Safety"", ""protected"": false, ""url"": ""https://t.co/ziZCv6fZ8n"", ""verified"": true, ""created_at"": ""2021-04-07T21:13:39.000Z"", ""profile_image_url"": ""https://pbs.twimg.com/profile_images/1589626355670458369/uyP5nsQO_normal.jpg"", ""location"": ""Boston, MA"", ""description"": ""Official Twitter account of the Traffic Safety Team at the Massachusetts Department of Transportation (MassDOT)"", ""public_metrics"": {""followers_count"": 1108, ""following_count"": 402, ""tweet_count"": 676, ""listed_count"": 18}, ""entities"": {""url"": {""urls"": [{""start"": 0, ""end"": 23, ""url"": ""https://t.co/ziZCv6fZ8n"", ""expanded_url"": ""https://www.mass.gov/highway-safety"", ""display_url"": ""mass.gov/highway-safety""}]}}}, {""start"": 25, ""end"": 33, ""username"": ""MassDOT"", ""id"": ""23595586"", ""name"": ""Mass. Transportation"", ""protected"": false, ""url"": ""https://t.co/YS96tpL6Or"", ""verified"": true, ""created_at"": ""2009-03-10T14:13:19.000Z"", ""profile_image_url"": ""https://pbs.twimg.com/profile_images/471355534994468864/nSnccb36_normal.jpeg"", ""location"": ""Boston,MA"", ""description"": ""Official Twitter Account for the Massachusetts Department of Transportation (MassDOT)."", ""public_metrics"": {""followers_count"": 128029, ""following_count"": 3540, ""tweet_count"": 46226, ""listed_count"": 1797}, ""entities"": {""url"": {""urls"": [{""start"": 0, ""end"": 23, ""url"": ""https://t.co/YS96tpL6Or"", ""expanded_url"": ""https://www.mass.gov/orgs/massachusetts-department-of-transportation/news"", ""display_url"": ""mass.gov/orgs/massachus\u2026""}]}}}, {""start"": 34, ""end"": 42, ""username"": ""MassRMV"", ""id"": ""3355518797"", ""name"": ""Massachusetts RMV"", ""protected"": false, ""url"": ""https://t.co/bivEghwU93"", ""verified"": true, ""created_at"": ""2015-07-02T18:20:36.000Z"", ""profile_image_url"": ""https://pbs.twimg.com/profile_images/624260728858542080/2cQIKQyR_normal.jpg"", ""location"": ""Massachusetts, USA"", ""description"": ""Official Twitter account of the Massachusetts Registry of Motor Vehicles. Tweets are monitored during normal business hours, M-F 9am-5pm."", ""public_metrics"": {""followers_count"": 12855, ""following_count"": 955, ""tweet_count"": 19694, ""listed_count"": 95}, ""entities"": {""url"": {""urls"": [{""start"": 0, ""end"": 23, ""url"": ""https://t.co/bivEghwU93"", ""expanded_url"": ""http://www.mass.gov/rmv"", ""display_url"": ""mass.gov/rmv""}]}}}, {""start"": 43, ""end"": 59, ""username"": ""MassStatePolice"", ""id"": ""251892709"", ""name"": ""Mass State Police"", ""protected"": false, ""url"": ""https://t.co/Xr1kQAn5y9"", ""pinned_tweet_id"": ""1587917358928384000"", ""verified"": true, ""created_at"": ""2011-02-14T02:03:00.000Z"", ""profile_image_url"": ""https://pbs.twimg.com/profile_images/1587494470525878274/CwOII2nX_normal.jpg"", ""location"": ""Massachusetts, USA"", ""description"": ""Official Twitter account of the Massachusetts State Police. Account is not monitored 24/7. To report a crime dial 9-1-1 https://t.co/UCof4lTfhZ"", ""public_metrics"": {""followers_count"": 551244, ""following_count"": 1218, ""tweet_count"": 24004, ""listed_count"": 2347}, ""entities"": {""url"": {""urls"": [{""start"": 0, ""end"": 23, ""url"": ""https://t.co/Xr1kQAn5y9"", ""expanded_url"": ""http://www.mass.gov/msp"", ""display_url"": ""mass.gov/msp""}]}, ""description"": {""urls"": [{""start"": 120, ""end"": 143, ""url"": ""https://t.co/UCof4lTfhZ"", ""expanded_url"": ""http://facebook.com/MassStatePolice"", ""display_url"": ""facebook.com/MassStatePolice""}]}}}, {""start"": 60, ""end"": 76, ""username"": ""MAHighwaySafety"", ""id"": ""712312351777824772"", ""name"": ""MAHighwaySafety"", ""protected"": false, ""url"": ""https://t.co/P2NwaOJHor"", ""verified"": false, ""created_at"": ""2016-03-22T16:17:53.000Z"", ""profile_image_url"": ""https://pbs.twimg.com/profile_images/712313133830770688/ko_a_WEC_normal.jpg"", ""location"": ""Boston, MA"", ""description"": ""Massachusetts Highway Safety is a division of the Office of Grants and Research."", ""public_metrics"": {""followers_count"": 2485, ""following_count"": 510, ""tweet_count"": 5777, ""listed_count"": 54}, ""entities"": {""url"": {""urls"": [{""start"": 0, ""end"": 23, ""url"": ""https://t.co/P2NwaOJHor"", ""expanded_url"": ""http://www.mass.gov/eopss/agencies/hsd/"", ""display_url"": ""mass.gov/eopss/agencies\u2026""}]}}}, {""start"": 77, ""end"": 91, ""username"": ""JacqueGoddard"", ""id"": ""2543002713"", ""name"": ""Jacquelyn Goddard"", ""protected"": false, ""verified"": false, ""created_at"": ""2014-05-12T13:33:16.000Z"", ""profile_image_url"": ""https://pbs.twimg.com/profile_images/517407032412893184/1_Jw75Ze_normal.jpeg"", ""description"": ""MassDOT Comms, former Press Secretary to Boston Mayor Thomas Menino & 13 years broadcast news reporter. Views expressed are my own."", ""public_metrics"": {""followers_count"": 3260, ""following_count"": 1285, ""tweet_count"": 22867, ""listed_count"": 92}}, {""start"": 92, ""end"": 103, ""username"": ""JLGulliver"", ""id"": ""88061221"", ""name"": ""Jonathan Gulliver"", ""protected"": false, ""url"": ""https://t.co/tdwPzGkjMV"", ""verified"": false, ""created_at"": ""2009-11-06T23:26:38.000Z"", ""profile_image_url"": ""https://pbs.twimg.com/profile_images/1521599400082083840/K3fdxNN1_normal.jpg"", ""location"": ""Massachusetts, USA"", ""description"": ""@MassDOT State Highway Administrator for the Commonwealth of Massachusetts."", ""public_metrics"": {""followers_count"": 1108, ""following_count"": 511, ""tweet_count"": 714, ""listed_count"": 24}, ""entities"": {""url"": {""urls"": [{""start"": 0, ""end"": 23, ""url"": ""https://t.co/tdwPzGkjMV"", ""expanded_url"": ""https://www.mass.gov/orgs/massachusetts-department-of-transportation"", ""display_url"": ""mass.gov/orgs/massachus\u2026""}]}, ""description"": {""mentions"": [{""start"": 0, ""end"": 8, ""username"": ""MassDOT""}]}}}]",,,,,,,,,,,363925235,2011-08-28T22:46:10.000Z,cdbeland,Christopher Beland,,,,,,,,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,FALSE,10,15,1,2432,,FALSE,,,,,,,,,,,,,,,,2022-11-18T18:37:25+00:00,https://api.twitter.com/2/tweets/search/recent?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id%2Cedit_history_tweet_ids&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&query=massdot&max_results=100,2.12.0
